transport_mode,distance_km,weather,time_of_day,co2_kg
0,20.96,0,15,4.51
0,1.89,1,14,0.357
2,19.03,1,14,0.552
4,16.05,1,10,0.017
3,5.8,1,3,0.413
4,18.9,1,0,0.032
2,23.33,1,11,0.817
4,0.9,0,7,0.01
1,3.86,0,6,0.259
4,2.94,0,9,0.01
4,12.56,1,12,0.01
2,25.8,1,18,1.106
3,11.44,1,19,0.595
3,23.02,1,1,0.932
4,27.24,1,6,0.017
0,2.84,0,8,0.688
0,18.95,1,1,4.686
4,12.87,1,19,0.029
3,17.11,0,16,0.755
2,3.83,1,22,0.145
0,19.44,1,7,2.795
0,13.29,1,7,2.356
4,17.57,0,4,0.015
4,21.37,0,3,0.032
2,22.46,0,14,0.662
3,12.01,1,9,0.777
4,8.18,1,5,0.01
0,24.75,0,3,5.317
4,19.22,1,12,0.013
1,21.43,1,9,2.261
4,13.64,1,19,0.03
2,17.13,1,14,0.589
0,18.37,0,23,2.464
3,26.98,1,6,1.52
1,11.53,0,6,0.938
4,13.15,0,20,0.011
0,19.15,0,20,3.375
2,6.95,1,17,0.326
3,1.33,0,23,0.083
2,27.94,0,12,0.916
0,22.22,0,18,4.926
0,13.13,1,15,3.333
2,6.26,1,10,0.275
0,21.69,0,19,5.757
2,20.23,0,5,0.816
1,18.95,0,16,1.278
2,5.45,0,13,0.152
1,20.74,0,10,1.54
0,4.24,1,11,0.692
4,2.29,1,19,0.01
2,15.28,1,4,0.547
2,22.63,0,18,0.456
3,8.46,1,15,0.372
1,29.38,0,5,2.379
0,23.22,1,23,4.581
4,18.94,1,5,0.026
3,7.96,1,5,0.578
4,22.66,0,17,0.016
2,5.67,1,2,0.195
0,28.94,0,15,5.682
2,27.65,1,7,1.492
4,28.22,0,22,0.054
0,10.83,0,21,2.533
1,6.79,1,16,0.602
3,0.81,1,23,0.038
4,24.26,0,9,0.052
2,17.66,0,7,0.81
2,12.72,0,23,0.564
1,6.89,0,9,0.598
3,0.71,0,7,0.026
2,13.31,1,20,0.501
1,17.15,1,13,1.111
1,4.64,1,17,0.353
1,16.86,0,18,1.798
0,12.24,0,5,3.329
4,8.83,0,17,0.01
2,26.58,0,3,0.717
1,21.24,1,5,2.057
2,17.81,0,17,0.531
3,26.35,0,1,1.516
0,12.93,0,22,3.325
3,23.73,0,12,1.132
3,18.04,0,17,0.591
4,13.88,0,10,0.018
3,12.77,1,6,0.822
3,11.45,1,9,0.72
4,14.06,1,14,0.013
1,5.74,0,7,0.55
4,15.43,0,16,0.016
2,14.49,1,9,0.65
2,1.43,1,22,0.033
0,29.04,0,7,6.449
2,19.29,0,4,0.94
4,2.02,1,9,0.01
1,21.85,1,10,1.824
0,1.96,1,11,0.358
4,15.65,1,7,0.028
0,4.94,0,13,0.77
3,7.34,1,16,0.336
4,26.96,1,9,0.025
3,16.04,0,14,0.952
0,17.73,0,5,3.476
3,6.15,0,10,0.345
2,22.49,0,23,0.976
0,4.89,1,16,1.21
4,28.93,1,7,0.031
2,7.23,0,6,0.287
3,8.92,0,10,0.425
3,20.04,0,6,0.677
3,9.78,0,13,0.555
0,14.98,1,15,2.988
1,25.89,1,2,2.206
1,22.77,0,1,1.629
3,19.71,0,13,1.341
1,17.98,1,10,1.925
3,18.63,0,21,1.131
0,19.3,0,21,3.3
3,9.02,0,9,0.549
1,28.41,0,5,2.104
4,16.88,0,7,0.027
1,13.39,1,13,1.225
0,21.8,1,8,5.948
3,26.43,0,12,0.919
3,24.36,1,0,1.216
1,7.96,1,9,0.917
2,21.16,0,3,0.752
4,3.82,0,22,0.01
0,3.57,0,12,0.898
2,28.36,0,20,0.887
1,1.15,1,3,0.122
2,6.87,1,7,0.315
3,29.03,0,18,0.964
0,26.15,1,23,4.913
3,11.45,1,15,0.631
1,15.41,1,15,1.214
0,19.99,0,11,3.948
3,29.69,0,9,1.105
1,9.2,1,4,0.987
2,22.65,0,18,0.511
2,15.92,0,1,0.677
3,2.18,1,21,0.121
3,4.29,0,1,0.211
4,0.92,0,4,0.01
3,22.12,1,12,1.789
1,13.66,0,5,1.041
0,17.07,1,20,2.679
3,24.04,0,23,1.394
2,0.69,1,18,0.017
1,24.29,1,4,2.492
0,14.22,1,14,3.049
4,24.73,0,2,0.019
3,24.6,1,15,1.574
4,19.43,0,19,0.031
1,23.04,0,13,1.374
2,20.4,1,0,0.855
2,13.23,0,9,0.484
2,13.88,1,5,0.507
2,9.68,0,22,0.5
4,22.48,1,22,0.034
0,3.3,1,0,0.535
2,9.23,0,15,0.264
4,12.98,0,3,0.022
1,4.84,1,1,0.47
0,4.79,0,21,1.008
1,18.63,0,7,1.756
2,20.2,0,21,0.755
0,11.51,1,16,2.479
2,25.64,1,0,1.159
3,11.04,0,23,0.474
2,26.25,1,2,0.753
1,5.05,0,14,0.509
3,18.97,0,14,0.67
1,3.58,0,8,0.251
1,6.85,0,23,0.535
4,0.81,1,13,0.01
1,27.37,1,20,3.023
2,29.05,1,5,1.01
0,5.71,0,13,1.066
2,2.99,1,17,0.119
3,29.16,0,20,0.976
4,0.64,1,22,0.01
1,6.66,1,17,0.75
2,5.93,1,4,0.236
3,27.46,0,14,1.498
1,1.3,1,11,0.148
2,7.06,1,9,0.307
0,20.57,0,9,4.402
0,12.09,0,18,2.121
1,7.7,1,18,0.866
4,21.36,1,3,0.014
4,21.52,0,5,0.021
2,27.06,0,23,0.974
1,10.65,0,3,0.692
1,4.56,0,0,0.404
0,17.34,0,9,3.867
0,27.88,1,2,7.991
3,21.02,0,5,0.81
4,9.76,0,11,0.01
3,7.15,0,3,0.362
4,28.56,0,18,0.036
2,11.16,1,19,0.411
2,18.77,0,11,0.795
3,16.49,0,6,0.611
0,24.05,0,19,4.178
0,27.44,0,20,5.405
1,1.59,0,16,0.135
0,6.51,1,5,1.4
4,12.87,1,7,0.028
1,13.49,0,16,0.931
1,1.15,0,23,0.1
2,2.57,1,7,0.11
2,10.96,1,20,0.38
4,28.0,1,20,0.055
1,4.35,0,22,0.304
0,5.01,1,11,1.162
2,15.25,1,15,0.711
4,29.76,0,8,0.038
1,24.39,1,2,2.014
3,29.61,0,15,1.267
2,27.42,0,23,1.09
4,14.44,0,11,0.031
1,26.84,1,4,1.874
1,18.18,1,22,1.402
3,18.29,1,5,1.146
0,2.49,1,16,0.601
0,15.55,0,10,2.775
2,7.72,1,7,0.431
0,6.87,0,15,1.487
3,11.93,1,13,0.833
3,1.5,1,15,0.111
3,26.28,0,5,1.059
3,6.19,0,9,0.201
1,22.45,0,2,1.529
2,19.79,0,19,0.82
3,20.65,1,4,0.736
4,26.34,1,12,0.025
4,7.4,0,16,0.013
3,17.86,1,20,0.72
4,22.58,0,13,0.045
2,4.98,0,16,0.2
0,15.3,1,2,3.063
4,17.37,1,9,0.024
4,23.7,1,12,0.043
3,3.7,0,21,0.137
3,25.96,0,18,1.635
0,25.79,1,9,5.864
2,9.96,1,2,0.277
3,10.58,1,0,0.772
2,22.81,1,10,1.131
4,18.59,1,13,0.032
4,25.28,0,20,0.033
3,9.08,0,2,0.59
1,28.28,1,9,2.761
1,8.24,1,22,0.693
1,13.54,0,22,1.052
2,27.79,1,16,1.259
3,23.45,0,11,1.629
0,15.33,0,10,3.209
3,5.09,1,20,0.275
1,8.8,0,19,0.848
1,23.97,0,15,2.263
2,10.95,0,10,0.477
3,28.12,0,22,1.199
1,16.22,0,20,1.793
1,26.25,0,2,2.619
2,22.57,0,8,0.967
2,27.99,1,10,1.405
2,2.05,1,19,0.107
2,7.88,0,11,0.231
2,21.31,1,21,1.019
4,15.87,0,17,0.012
0,14.89,0,11,3.043
2,5.37,0,6,0.243
3,9.8,0,23,0.461
1,13.27,0,3,1.226
0,1.91,0,11,0.513
3,22.41,1,5,1.71
1,8.75,0,4,0.822
2,28.57,0,4,1.282
3,3.15,1,20,0.21
1,16.8,1,6,1.547
2,18.35,1,17,0.885
2,12.2,1,1,0.651
3,25.5,0,17,1.614
4,0.77,1,11,0.01
1,3.23,1,12,0.279
3,20.1,0,10,0.943
4,12.36,0,21,0.016
2,22.38,0,7,0.684
1,13.14,0,14,1.31
0,6.66,1,1,0.997
2,16.61,0,5,0.752
2,2.69,0,11,0.089
0,15.21,0,21,3.265
4,12.34,0,15,0.01
3,0.79,1,10,0.05
4,24.48,0,11,0.033
3,12.52,1,6,0.785
2,2.45,1,4,0.145
3,12.82,0,20,0.538
3,12.62,1,20,0.591
3,23.77,1,10,1.452
1,9.52,1,12,0.987
3,22.66,0,6,1.331
1,21.1,1,13,1.821
4,27.65,1,19,0.032
3,10.86,0,16,0.586
2,18.01,1,14,0.729
4,8.47,0,15,0.013
1,17.56,0,18,1.614
2,6.25,1,20,0.337
2,2.42,1,8,0.066
2,22.12,0,11,1.023
1,23.97,1,4,1.561
2,24.42,1,22,0.74
1,7.69,1,12,0.829
4,18.93,1,11,0.036
0,14.38,0,11,4.319
1,25.59,1,14,1.702
3,28.89,0,6,1.174
2,28.34,1,13,1.326
2,4.02,1,11,0.116
4,15.2,0,17,0.013
0,4.85,1,4,1.269
0,29.43,0,21,5.939
0,11.25,0,10,2.944
0,24.85,1,22,6.994
2,19.87,1,0,0.482
2,19.53,0,21,0.927
1,10.39,1,14,1.206
0,12.5,1,18,2.796
3,22.24,1,9,1.75
4,25.5,0,17,0.048
2,8.6,0,21,0.339
2,16.42,1,10,0.452
2,6.94,0,15,0.248
2,25.95,1,16,0.672
2,10.25,0,6,0.233
3,25.96,0,1,1.57
1,22.04,1,8,2.568
2,20.09,1,11,0.848
4,5.89,1,3,0.01
2,29.39,0,13,0.727
3,7.96,1,19,0.373
1,4.34,1,22,0.453
1,7.06,0,20,0.711
1,25.29,1,13,2.133
3,26.71,1,15,1.897
4,25.07,0,12,0.052
2,15.66,1,22,0.436
4,9.11,0,23,0.018
4,20.28,1,10,0.031
4,12.19,1,11,0.024
0,18.85,0,5,2.694
0,8.54,0,23,1.148
4,1.92,0,23,0.01
0,27.51,0,3,6.661
0,21.74,1,16,4.977
1,21.13,0,22,1.639
2,5.28,1,18,0.222
1,26.71,1,18,2.163
4,21.08,0,11,0.011
1,3.2,1,8,0.343
0,6.21,0,0,1.052
4,7.83,1,3,0.013
1,4.26,0,3,0.301
1,0.81,1,12,0.076
4,18.62,0,22,0.027
3,10.74,0,9,0.452
2,21.33,1,23,0.867
1,2.36,1,21,0.239
0,3.65,0,22,0.614
2,6.66,0,16,0.313
4,11.27,0,14,0.022
4,18.6,0,4,0.029
2,13.24,1,13,0.35
0,22.72,0,16,3.109
0,20.01,1,13,3.628
0,15.11,1,23,2.554
2,2.66,0,5,0.122
0,5.83,1,13,1.1
3,29.99,0,19,1.153
0,13.1,1,21,3.517
0,14.6,0,19,3.929
4,11.0,1,7,0.01
3,29.56,0,20,1.002
2,22.98,1,19,1.149
3,11.32,1,19,0.458
1,7.71,0,5,0.522
3,18.05,1,10,1.331
3,11.77,0,4,0.792
0,28.47,1,2,6.243
3,22.32,1,10,0.918
1,14.12,0,19,1.157
3,20.68,1,9,1.247
4,11.99,1,15,0.027
2,20.04,1,14,0.521
0,11.38,1,2,2.173
2,28.05,0,17,1.147
0,4.56,1,3,1.058
2,11.35,0,19,0.334
4,22.46,0,6,0.042
1,12.95,1,12,1.333
0,3.57,1,9,1.089
0,16.07,0,6,3.883
3,13.16,1,1,0.621
3,15.43,0,12,0.751
3,3.74,1,13,0.165
1,17.05,1,22,1.839
4,11.12,0,4,0.01
1,5.49,0,4,0.462
0,2.25,1,12,0.388
4,7.98,0,3,0.015
0,19.33,1,23,3.468
3,2.99,0,11,0.129
2,16.29,0,12,0.487
4,29.0,1,22,0.049
4,16.33,0,7,0.03
4,16.72,0,3,0.032
4,24.39,0,7,0.021
2,7.2,0,16,0.17
4,5.3,0,7,0.01
3,9.03,0,14,0.372
1,24.48,0,14,1.819
1,3.26,1,6,0.301
2,16.3,1,10,0.929
1,28.98,1,7,2.79
2,19.48,0,9,0.807
2,21.14,1,6,0.9
2,1.86,1,17,0.073
3,5.75,0,2,0.352
2,24.85,1,16,0.884
0,16.5,0,18,2.955
0,25.96,0,18,6.301
1,17.06,0,0,1.128
3,21.74,0,22,1.19
1,27.82,1,4,1.835
0,10.79,1,4,1.649
4,5.22,1,10,0.01
2,7.3,1,15,0.232
0,14.33,0,10,4.073
2,8.68,0,15,0.416
0,12.56,1,9,3.797
4,9.51,1,8,0.011
4,26.68,0,4,0.044
1,13.02,1,6,1.08
2,5.65,0,10,0.244
1,2.61,1,1,0.201
1,24.28,0,21,1.904
3,28.77,1,16,1.964
2,24.33,1,21,1.302
3,11.42,1,9,0.631
4,1.29,0,2,0.01
1,0.57,0,4,0.035
4,12.98,1,1,0.028
4,16.2,1,23,0.023
2,23.96,0,9,0.742
2,14.14,1,10,0.499
4,8.96,0,14,0.012
1,8.31,1,9,0.922
2,10.07,1,12,0.379
2,20.75,1,5,0.62
4,4.61,1,15,0.01
1,22.54,0,13,1.781
2,20.55,0,2,0.547
0,7.45,0,8,1.772
3,3.74,0,8,0.234
3,6.78,0,17,0.419
0,20.05,1,19,4.014
0,7.23,0,8,1.095
1,18.63,0,6,1.804
3,8.24,1,13,0.456
3,19.04,1,18,1.374
3,29.07,0,20,1.607
4,2.36,1,17,0.01
1,19.76,0,2,1.348
4,8.68,1,20,0.017
4,13.21,1,19,0.017
2,29.46,0,2,1.242
1,2.23,0,20,0.18
0,14.4,0,19,3.553
3,11.66,0,19,0.387
3,12.47,1,9,0.965
1,13.95,1,20,1.463
1,2.4,1,1,0.188
1,1.67,1,12,0.156
2,5.94,0,1,0.216
4,12.27,1,21,0.023
2,18.13,0,20,0.718
0,23.26,0,19,4.572
3,8.94,0,10,0.612
0,26.85,1,4,6.676
3,18.28,1,7,1.141
1,25.83,1,22,1.99
3,15.0,1,6,0.782
0,7.25,1,18,1.584
4,4.92,0,15,0.01
2,4.9,1,11,0.215
1,18.43,1,1,1.547
0,27.88,0,19,7.484
2,22.63,1,8,0.93
0,7.8,0,6,1.622
2,24.96,0,22,0.927
1,14.44,0,16,1.251
3,7.45,1,14,0.284
3,25.3,0,14,1.051
2,28.83,1,11,0.88
1,10.64,1,7,1.114
0,21.21,0,15,5.243
4,1.26,1,17,0.01
4,10.73,0,4,0.01
0,7.0,1,17,1.504
3,11.73,0,22,0.451
0,13.13,0,21,3.545
3,17.25,1,6,0.579
4,0.86,1,5,0.01
0,19.07,1,4,4.027
1,7.94,1,2,0.558
0,29.0,0,13,6.667
1,25.2,0,5,2.151
4,26.49,1,6,0.056
4,27.6,1,1,0.02
2,12.6,0,23,0.397
0,14.8,1,16,2.222
0,1.22,1,3,0.303
0,1.89,0,13,0.471
2,25.77,0,7,0.946
4,17.98,1,23,0.028
1,5.72,1,16,0.39
0,29.95,0,19,8.71
1,17.58,1,21,1.886
2,27.26,0,2,1.379
0,27.99,0,10,7.011
2,28.63,1,7,1.492
0,17.69,0,10,4.13
1,1.67,0,4,0.15
2,18.81,0,12,0.615
1,4.1,0,22,0.309
4,22.77,1,3,0.037
2,20.35,0,18,0.897
0,20.27,1,4,4.819
0,24.46,1,0,5.381
3,28.34,1,5,1.932
3,22.67,1,6,1.353
2,5.96,1,4,0.323
3,15.92,0,10,0.864
2,24.03,0,16,0.963
2,10.19,0,15,0.26
3,16.44,0,19,0.971
2,23.25,1,6,0.826
4,19.96,0,9,0.02
4,17.15,0,15,0.017
1,26.29,0,17,2.847
0,28.53,0,12,5.014
4,3.3,0,3,0.01
1,26.79,0,13,1.968
2,19.91,0,23,0.792
2,14.31,0,1,0.57
1,8.74,0,16,0.829
4,28.14,0,5,0.058
2,21.74,0,11,0.831
3,1.1,1,13,0.056
0,12.92,1,7,2.474
4,24.47,1,3,0.055
4,27.39,0,8,0.058
0,18.77,0,5,3.085
3,15.34,0,12,0.709
3,23.73,1,0,1.508
4,3.71,0,6,0.01
3,27.19,1,22,1.539
2,14.49,0,10,0.335
4,3.52,0,3,0.01
4,10.17,1,5,0.01
3,14.44,1,6,0.981
3,8.62,0,1,0.318
2,4.23,0,8,0.124
1,16.49,0,19,1.754
2,26.69,1,15,0.833
4,1.65,1,10,0.01
4,28.19,1,7,0.017
3,20.09,0,22,0.871
2,22.79,1,6,0.818
2,8.1,0,15,0.285
1,11.61,0,0,0.94
4,5.12,1,10,0.01
1,16.6,0,5,1.644
0,1.85,1,17,0.337
0,3.65,1,12,0.524
2,3.64,0,18,0.123
3,21.06,0,8,0.988
3,8.33,1,11,0.373
1,19.28,0,1,1.713
1,5.65,0,23,0.522
2,5.37,0,17,0.2
3,12.37,1,6,0.63
2,9.82,1,13,0.47
0,18.71,0,9,3.767
0,25.66,1,18,7.273
1,23.88,0,13,1.647
2,28.84,0,22,1.417
2,24.1,0,10,0.527
3,1.0,0,19,0.05
3,15.58,1,18,0.948
0,29.13,0,4,4.585
3,6.58,1,12,0.316
3,29.51,0,18,0.974
0,15.41,0,19,3.426
4,15.16,1,12,0.016
4,29.11,1,14,0.046
1,23.16,1,14,2.706
0,9.39,1,22,1.591
4,7.37,1,7,0.014
4,13.43,0,1,0.01
4,28.17,0,22,0.058
3,10.73,1,17,0.588
0,18.23,0,18,5.242
2,9.51,1,7,0.532
1,1.54,1,1,0.152
1,27.6,1,18,2.129
2,4.43,1,9,0.226
3,21.7,1,15,1.613
0,11.47,1,11,3.196
2,17.61,1,20,1.055
4,8.49,0,7,0.01
2,5.47,0,7,0.269
2,10.82,1,18,0.524
4,27.79,0,3,0.053
4,10.52,0,22,0.01
0,16.18,0,14,3.565
2,28.76,1,8,1.4
2,14.45,0,14,0.401
0,0.64,0,2,0.095
2,7.23,0,17,0.175
4,6.84,0,12,0.014
4,18.55,1,7,0.04
1,1.2,0,20,0.083
0,9.56,0,14,1.514
4,29.14,1,20,0.062
0,25.7,0,1,4.014
1,25.86,0,14,1.513
1,29.64,0,13,2.167
1,26.1,0,0,2.527
4,16.47,0,17,0.015
1,20.42,0,1,1.572
1,29.37,0,22,2.142
2,20.5,1,13,1.019
1,13.4,0,15,1.061
1,0.92,1,22,0.059
1,26.21,0,21,1.888
0,9.6,1,4,1.276
1,18.83,1,15,1.982
4,3.88,1,17,0.01
0,13.38,0,18,3.081
1,19.79,1,0,1.735
3,16.12,0,6,0.659
3,15.9,0,8,0.896
4,17.32,0,1,0.03
2,2.79,0,18,0.095
4,23.27,0,3,0.041
3,21.94,1,1,0.947
2,14.94,1,9,0.607
2,21.61,1,12,0.991
0,6.35,1,18,1.106
1,15.14,1,19,1.552
3,29.78,1,14,1.349
4,17.68,1,23,0.012
2,12.2,1,10,0.275
1,23.07,1,1,2.598
4,2.05,0,15,0.01
1,4.18,0,2,0.29
3,17.46,1,21,1.092
2,13.79,0,9,0.737
2,6.82,1,19,0.342
2,18.27,0,19,0.423
1,19.01,1,16,1.801
3,17.11,1,11,1.115
0,4.45,0,15,0.972
2,27.79,1,12,1.005
1,27.0,0,20,2.573
1,6.79,1,23,0.552
3,21.42,0,18,1.012
2,8.84,0,14,0.35
4,6.52,1,13,0.011
0,12.09,1,8,2.82
3,1.79,0,23,0.084
4,19.23,0,19,0.032
2,1.19,0,8,0.061
2,20.17,0,23,0.979
4,29.08,1,0,0.028
2,26.11,0,1,1.198
4,26.87,1,0,0.054
4,15.38,0,23,0.013
1,18.83,1,22,1.223
0,15.16,0,15,3.44
0,29.83,0,12,4.772
0,12.49,0,3,2.079
1,25.1,1,18,2.473
2,22.93,1,5,1.186
2,27.5,1,18,0.982
3,6.77,1,15,0.325
4,29.88,1,23,0.042
1,10.38,1,12,0.773
0,26.06,0,19,6.37
3,29.9,1,2,2.407
2,19.31,1,23,1.0
1,23.35,1,10,3.009
2,23.41,0,4,0.823
3,24.07,1,4,0.99
1,4.77,0,17,0.372
1,26.24,0,0,2.652
3,17.62,1,22,1.358
4,12.17,0,4,0.026
1,10.4,1,23,0.971
0,14.39,0,1,3.015
4,9.33,0,9,0.01
0,11.52,1,10,2.412
2,17.45,1,23,0.96
4,9.54,0,2,0.012
0,14.34,0,1,3.356
3,7.15,0,4,0.381
2,27.97,0,19,0.974
3,3.87,0,20,0.136
4,14.03,1,19,0.013
2,29.41,1,12,1.01
2,2.06,0,3,0.055
4,18.4,0,16,0.012
3,19.42,1,0,1.367
3,7.93,0,21,0.366
2,17.08,0,15,0.479
0,8.85,0,17,1.361
3,27.54,1,18,1.0
0,25.28,1,8,7.508
4,6.74,1,10,0.014
2,1.29,0,18,0.054
4,12.27,1,22,0.01
1,18.96,1,2,1.902
1,16.88,1,5,1.554
2,6.63,0,15,0.297
3,19.21,0,11,0.69
0,25.48,1,19,7.256
2,14.09,1,9,0.559
4,29.11,0,14,0.033
2,3.5,1,7,0.141
1,13.05,1,19,1.485
0,28.42,0,12,4.544
2,17.21,0,8,0.785
2,7.43,1,7,0.268
0,12.92,1,2,1.997
3,27.0,1,7,1.296
2,4.35,0,8,0.213
3,26.71,0,21,0.95
3,20.0,0,2,1.306
2,6.14,0,6,0.176
1,12.68,1,8,1.152
0,25.62,0,6,5.468
4,16.06,1,13,0.02
2,17.95,0,13,0.699
0,7.03,0,4,0.928
2,7.92,1,22,0.307
3,3.88,1,12,0.136
2,29.06,1,4,1.637
1,2.5,1,18,0.253
1,14.36,0,8,1.023
3,10.1,0,22,0.618
3,4.19,0,13,0.26
3,13.96,0,16,0.625
4,3.82,1,6,0.01
0,18.37,1,2,4.579
2,6.3,1,16,0.314
0,16.9,1,4,4.129
3,23.08,1,3,1.337
1,22.51,0,14,1.421
0,17.29,0,8,2.398
3,3.27,1,8,0.116
4,21.08,0,1,0.038
3,12.92,0,11,0.532
3,18.97,1,7,1.148
2,24.28,1,11,1.002
0,5.42,1,2,0.985
3,4.59,1,14,0.33
1,25.9,1,2,2.309
0,13.83,1,1,2.239
2,21.92,1,15,0.933
4,25.84,0,10,0.047
1,19.38,0,2,1.69
4,19.08,0,15,0.024
4,18.22,0,5,0.011
4,10.99,0,21,0.018
1,19.78,0,19,1.948
1,15.17,0,1,1.442
2,28.62,1,5,1.114
1,9.07,1,11,0.798
0,24.11,0,1,5.874
0,22.22,0,1,5.862
2,22.56,1,16,0.853
3,13.86,1,1,0.493
4,5.01,0,17,0.01
1,24.83,1,6,2.655
2,20.48,1,9,0.565
3,13.26,0,8,0.985
4,27.7,0,6,0.038
4,3.06,0,6,0.01
0,2.58,1,8,0.742
1,13.84,0,19,1.385
1,0.92,0,19,0.103
2,26.02,1,7,1.273
2,17.23,1,20,0.927
1,3.92,0,11,0.302
2,5.02,0,19,0.131
0,22.85,0,0,3.459
2,3.74,0,9,0.083
3,26.43,0,4,1.281
2,1.83,0,14,0.085
1,11.54,0,8,1.004
4,9.16,0,2,0.013
1,10.28,0,2,0.9
2,27.21,1,19,0.869
3,24.84,0,17,1.683
1,0.94,1,9,0.09
2,23.68,1,13,0.828
0,2.4,0,22,0.392
4,12.53,1,10,0.017
2,19.13,1,13,0.528
1,26.72,0,6,2.147
4,21.97,0,5,0.022
4,28.21,0,21,0.019
1,26.98,1,14,1.894
2,1.53,0,19,0.06
0,1.61,0,20,0.272
4,28.19,0,3,0.053
1,1.82,0,0,0.121
1,13.87,0,20,1.209
1,17.89,1,14,1.497
0,0.67,0,16,0.132
1,26.17,1,0,2.734
1,23.61,1,10,2.041
1,19.86,0,7,1.678
2,22.36,0,9,0.596
4,15.17,0,18,0.033
4,21.67,1,4,0.047
3,12.38,1,23,0.469
0,8.94,0,9,1.431
2,20.31,0,20,0.572
0,14.91,1,17,4.82
4,15.03,1,2,0.024
0,17.72,0,17,3.28
3,29.84,0,8,1.126
4,15.29,0,16,0.029
3,5.19,0,5,0.25
1,25.84,1,21,2.216
3,29.76,0,11,0.905
4,17.27,1,20,0.039
2,16.07,1,2,0.61
4,6.81,1,12,0.012
1,28.46,1,22,2.548
4,17.18,0,0,0.026
0,20.21,1,5,4.715
2,23.56,0,2,0.854
3,29.72,0,16,0.973
4,23.95,0,5,0.016
3,7.43,0,12,0.234
3,7.69,0,11,0.477
0,11.42,1,8,2.6
2,0.78,0,18,0.019
3,11.36,1,7,0.609
4,20.28,1,20,0.039
1,15.91,0,8,1.318
1,4.13,0,23,0.36
1,11.41,1,19,0.989
0,7.73,0,7,1.885
4,13.79,0,6,0.014
0,22.2,1,16,5.506
0,2.07,0,2,0.302
1,2.66,1,1,0.286
2,6.84,1,3,0.255
3,0.7,0,3,0.044
1,25.73,0,0,1.632
1,1.78,0,13,0.122
1,21.18,1,1,1.921
0,6.29,0,2,1.023
1,12.85,0,14,0.849
0,12.42,0,20,2.43
1,29.91,0,4,2.007
1,2.13,0,21,0.202
1,17.14,0,21,1.435
4,1.74,1,18,0.01
1,25.77,1,0,2.941
1,7.36,0,4,0.728
4,28.43,1,17,0.03
1,9.79,1,23,1.051
2,27.52,1,19,1.44
0,10.59,0,2,1.949
4,5.31,0,16,0.01
1,10.12,0,6,0.677
1,24.8,1,23,2.008
2,22.4,1,17,1.306
0,28.42,0,14,5.261
2,28.52,1,23,1.121
2,1.8,0,0,0.038
0,27.97,1,8,5.674
4,7.93,0,12,0.01
3,28.3,0,22,1.727
2,3.18,1,10,0.07
4,29.09,1,5,0.052
1,19.75,0,4,1.305
1,1.02,1,13,0.078
0,26.39,1,3,5.546
0,3.42,1,1,0.531
4,26.15,0,20,0.05
2,7.99,1,1,0.273
1,12.69,1,10,1.054
4,21.96,1,10,0.031
1,25.36,0,19,2.835
0,15.84,1,18,2.973
1,20.0,0,4,1.741
3,15.53,1,8,1.043
4,22.92,0,6,0.031
4,11.91,0,21,0.011
4,4.2,1,21,0.01
2,0.65,1,12,0.038
2,0.93,1,3,0.047
1,2.52,0,5,0.16
2,6.89,1,23,0.163
4,23.18,0,21,0.033
2,14.38,1,5,0.663
0,6.27,0,3,1.399
4,28.19,0,9,0.047
3,20.81,0,12,0.924
3,29.2,1,0,2.068
1,11.6,0,15,0.984
4,13.08,0,4,0.023
4,7.09,1,0,0.01
2,19.78,1,22,0.971
0,6.13,1,23,0.874
0,14.34,1,4,2.325
2,29.27,1,4,0.738
0,8.72,1,21,1.601
4,27.36,0,7,0.041
3,4.83,1,2,0.284
1,7.35,1,15,0.765
2,28.85,0,22,0.879
4,26.51,1,19,0.04
3,23.95,0,21,0.826
1,1.37,0,19,0.15
1,5.94,1,21,0.78
1,1.3,0,21,0.11
0,21.24,1,15,3.405
1,22.66,0,1,2.242
3,19.47,1,9,1.341
0,21.82,1,5,4.919
4,26.51,0,22,0.03
2,3.11,1,18,0.08
4,26.12,0,20,0.035
2,23.94,1,2,0.914
4,23.59,1,4,0.015
4,22.98,0,5,0.04
2,4.82,1,23,0.147
2,16.68,0,7,0.422
0,20.16,0,12,3.012
3,9.54,0,8,0.337
4,12.93,1,1,0.02
0,15.29,0,9,3.713
4,25.87,0,23,0.026
3,29.65,0,22,1.14
4,16.9,1,15,0.037
4,27.42,0,10,0.025
1,22.68,0,8,2.579
2,11.42,1,2,0.294
1,1.41,1,9,0.118
4,2.6,1,23,0.01
0,14.41,0,16,3.077
2,14.05,0,0,0.722
2,15.77,0,2,0.591
2,7.43,1,6,0.172
3,16.0,1,10,0.738
1,16.53,0,15,1.019
1,16.16,0,17,1.727
1,10.0,1,3,0.728
2,6.27,0,17,0.176
1,17.6,1,0,1.51
3,17.07,0,20,0.588
2,18.86,1,23,0.552
2,1.99,1,9,0.065
3,20.22,0,0,0.917
0,27.06,0,0,3.568
4,13.83,1,14,0.015
4,14.23,0,14,0.01
4,13.94,0,6,0.01
1,7.1,1,4,0.614
4,14.5,0,20,0.022
4,27.01,0,2,0.048
1,9.72,0,13,0.622
1,16.74,0,4,1.172
2,17.22,1,3,0.726
2,18.54,1,20,1.012
4,6.88,0,11,0.011
4,17.91,0,2,0.026
4,10.51,1,3,0.012
